issue_number,url,state,title,existing_classification,proposed_labels,has_controls,observed_dimensions_exact_match,context_shortened,inference_seconds
1433,https://github.com/microsoft/apm/issues/1433,closed,"[PERF] materialize_from_bare does full checkout for subdir deps -- enable sparse-cone (78 MB -> <1 MB, ~10x download)",type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.580907159000162
1435,https://github.com/microsoft/apm/issues/1435,closed,[BUG] No harness detected - Copilot,type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,44.22869481099997
1438,https://github.com/microsoft/apm/issues/1438,closed,ci: investigate ~3 min lag between shard completion and fan-in start in PR-time CI,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,30.9822989700001
1445,https://github.com/microsoft/apm/issues/1445,closed,[BUG] compilation.strategy: single-file is ignored for CLAUDE.md output,,area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/mcp-trust;area/package-authoring;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/refactor,False,,True,44.38385285499999
1447,https://github.com/microsoft/apm/issues/1447,closed,"[BUG] `compilation.strategy` defaulting to `distributed` is unintuitive, under-documented",area/cli;area/docs-site;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;area/testing;theme/portability;type/architecture;type/bug;type/docs;type/release,True,False,True,24.27638496899999
1452,https://github.com/microsoft/apm/issues/1452,closed,Extend MCP v0.1 runtimeArguments.variables handling to all client adapters (P3 follow-up to #1444),area/mcp-config;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,43.05854751200013
1460,https://github.com/microsoft/apm/issues/1460,closed,[aw] No-Op Runs,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/mcp-config;area/package-authoring;type/architecture;type/automation;type/docs;type/feature;type/refactor,False,,True,43.92849362200013
1463,https://github.com/microsoft/apm/issues/1463,closed,feat(compile): add --no-dedup / --force-instructions flag for claude target,area/cli;area/docs-site;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,54.147436769999786
1466,https://github.com/microsoft/apm/issues/1466,closed,Strangler Stage 2: tighten to industry-standard complexity thresholds,,area/audit-policy;area/ci-cd;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;theme/governance;theme/portability;theme/security;type/architecture;type/feature;type/performance;type/refactor;type/release,False,,True,29.78621076399986
1469,https://github.com/microsoft/apm/issues/1469,closed,[aw] PR Review Panel failed,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,43.781663864000166
1470,https://github.com/microsoft/apm/issues/1470,closed,[aw] Triage Panel failed,,area/audit-policy;area/ci-cd;area/content-security;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/refactor;type/release,False,,True,30.992034848999992
1474,https://github.com/microsoft/apm/issues/1474,open,[FEATURE] Authoring-repo mode: publish local .apm/ content via apm pack without self-deploying it during apm install,area/cli;area/package-authoring;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,44.28786372600007
1475,https://github.com/microsoft/apm/issues/1475,closed,[cli-consistency] CLI Consistency Report -- 2026-05-25,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,25.14657362999992
1479,https://github.com/microsoft/apm/issues/1479,closed,[aw] Triage Panel failed,,area/audit-policy;area/ci-cd;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,43.119744956999966
1480,https://github.com/microsoft/apm/issues/1480,closed,[cli-consistency] CLI Consistency Report — 2026-05-26,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,44.09923776599999
1481,https://github.com/microsoft/apm/issues/1481,closed,[BUG] uninstall: skill directories survive cleanup on windsurf target,type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,54.04780232699977
1482,https://github.com/microsoft/apm/issues/1482,closed,[BUG] apm install -g does not install prompts for copilot,area/cli;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,30.813227955000002
1483,https://github.com/microsoft/apm/issues/1483,closed,[FEATURE] Delete skill folders for removed packages,area/cli;area/content-security;theme/security;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,43.62399653000011
1485,https://github.com/microsoft/apm/issues/1485,closed,feat(install): -g should compile instructions into user-scope root context file,area/cli;area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,31.01793309699997
1488,https://github.com/microsoft/apm/issues/1488,closed,feat(deps): resolve semver constraints on git-source dependencies against repo tags,area/package-authoring;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,44.27001119899978
1489,https://github.com/microsoft/apm/issues/1489,closed,feat(pack): --create-tag and --push flags to create and push release tag after --check-versions,area/cli;area/package-authoring;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,23.910494776000178
1490,https://github.com/microsoft/apm/issues/1490,closed,feat(deps): apm deps why <pkg> - explain why a transitive dependency was installed,area/cli;area/package-authoring;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,43.10872860600011
1491,https://github.com/microsoft/apm/issues/1491,closed,feat(policy): add dependencies.require_pinned_constraint to ban unbounded ranges,area/audit-policy;theme/governance;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,44.15661653300003
