issue_number,url,state,title,existing_classification,proposed_labels,has_controls,observed_dimensions_exact_match,context_shortened,inference_seconds
2127,https://github.com/microsoft/apm/issues/2127,closed,[BUG] apm audit --ci misses local-path sub-package MCP source drift (exits 0); direct MCP drift exits 1,area/audit-policy;area/lockfile;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.383402665996982
2128,https://github.com/microsoft/apm/issues/2128,closed,[BUG] Generated GitHub Copilot hook JSON omits the required top-level version: 1 field,area/cli;area/multi-target;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.180777583998861
2129,https://github.com/microsoft/apm/issues/2129,closed,[BUG] Global Claude install with CLAUDE_CONFIG_DIR outside HOME partial-deploys then exits 1,area/lockfile;area/multi-target;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.514489125002001
2130,https://github.com/microsoft/apm/issues/2130,closed,"[BUG] apm compile --clean skips orphan removal when the last primitive is removed, leaving a stale CLAUDE.md",area/cli;area/multi-target;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.407653165999363
2136,https://github.com/microsoft/apm/issues/2136,closed,[BUG] apm audit --ci misses local-path sub-package MCP declaration REMOVAL (exits 0); change-drift exits 1,area/audit-policy;area/lockfile;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,6.850024583996856
2137,https://github.com/microsoft/apm/issues/2137,closed,[BUG] apm audit --ci and policy status --check silently accept schema-invalid manifest identity and policy keys,area/audit-policy;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.718397417000233
2138,https://github.com/microsoft/apm/issues/2138,closed,[BUG] compile --help and unknown-target error omit the accepted `intellij` target (advertised != accepted),area/cli;area/multi-target;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.5906050840021635
2139,https://github.com/microsoft/apm/issues/2139,closed,[BUG] apm update/compile leave stale deployed_files + artifacts when the target universe contracts (only install reconciles),area/cli;area/lockfile;area/multi-target;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.39746795800238
2140,https://github.com/microsoft/apm/issues/2140,closed,[BUG] Cyclic-dependency rejection leaves un-resumable apm_modules snapshot; corrected source still fails until manual rm -rf,type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.673191499998211
2146,https://github.com/microsoft/apm/issues/2146,open,"[FEATURE] Non-interactive flags for `apm init` project metadata (name, description, version, author)",area/cli;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.60149354099849
2147,https://github.com/microsoft/apm/issues/2147,closed,[BUG] `apm init --target` writes a `targets:` value that `apm install` then rejects,area/cli;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.718078584002797
2148,https://github.com/microsoft/apm/issues/2148,closed,[BUG] Uninstalling the last-writer of a shared deployed file drops lockfile ownership from the surviving package (content-integrity coverage silently lost until reinstall),area/lockfile;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.723011042002327
2149,https://github.com/microsoft/apm/issues/2149,closed,[BUG] Contracting the target set leaves APM-managed MCP servers stranded in the removed harness's native config,area/mcp-config;area/multi-target;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.74739829200189
2150,https://github.com/microsoft/apm/issues/2150,closed,"[BUG] Semver install/update drops the ADO bearer auth scheme (uses Basic auth), so Entra-authenticated Azure DevOps dependencies fail to resolve",area/enterprise;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.403558209000039
2154,https://github.com/microsoft/apm/issues/2154,closed,[BUG] `apm audit` reports false drift on a dependency's skill files right after install,area/package-authoring;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/performance;type/refactor,True,False,True,7.606748542002606
2156,https://github.com/microsoft/apm/issues/2156,closed,Add ADO stale-PAT 401-to-bearer retry fallback in ref resolution,type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/bug;type/docs;type/feature;type/refactor;type/release,True,False,False,6.068929332999687
2157,https://github.com/microsoft/apm/issues/2157,closed,Define canonical hook provenance without _apm_source translation metadata,type/architecture,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,False,5.404392874999758
2158,https://github.com/microsoft/apm/issues/2158,closed,Adopt legacy lockfiles predating mcp_target_servers on upgrade,area/mcp-trust;type/bug,area/audit-policy;area/ci-cd;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/docs;type/refactor;type/release,True,False,False,5.337482916998852
2159,https://github.com/microsoft/apm/issues/2159,closed,Benchmark and optimize deployment ledger mutation paths at scale,type/performance,area/audit-policy;area/ci-cd;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;theme/governance;theme/portability;theme/security;type/architecture;type/feature;type/performance;type/refactor;type/release,True,False,False,5.313089374998526
2160,https://github.com/microsoft/apm/issues/2160,closed,Make uninstall deployment-state persistence atomic,type/architecture,area/audit-policy;area/ci-cd;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,False,5.138247916998807
